Image	Image
Monograph	Book
Volume	Book
info:eu-repo/semantics/article	ElectronicArticle
Image	ElectronicVisualMedia
sheet music	ElectronicMusicalScore
Multivolume_work	Book
Handschriften	Manuscript
Druckschriften	Book
